PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR,GENRE
2.5609,554.54,56630,-0.16913,-0.15974,-0.14104,-0.11802,-0.10578,-0.10206,-0.109,-0.1212,-0.12733,-0.11605,-0.12007,-0.14032,-0.15608,-0.1307,-0.12967,-0.14929,-0.13915,-0.14228,-0.13532,-0.15478,-0.16586,-0.17688,-0.18785,-0.1897,-0.18675,-0.19957,-0.20445,-0.21016,-0.22146,-0.22087,-0.2255,-0.23568,-0.2464,-0.26135,-0.16469,0.00083964,0.00092287,0.00084249,0.00048123,0.0003832,0.00042786,0.00040898,0.00032482,0.00030858,0.00025235,0.00024908,0.00040978,0.00054459,0.00047498,0.00083399,0.00043637,0.0009257,0.00079614,0.00051649,0.00028812,0.00025274,0.0003785,0.00028745,0.0002268,0.00013421,0.00023328,0.00018666,0.00018884,0.00023187,0.00021268,0.00015708,0.00015853,0.00017244,0.00023273,0.00040356,-1.7594,0.34309,1.3862,0.048627,0.19239,0.0051589,0.10647,0.095935,0.05909,0.050758,0.040505,0.033912,0.063505,0.055743,0.051956,0.043365,0.098159,0.074068,0.063759,0.051966,0.10805,0.098632,0.073261,0.063651,0.12057,0.099535,0.077429,0.068709,0.074857,0.0014939,0.00000317,0.0011373,0.0013178,0.00064217,0.00064736,0.00037845,0.00027506,0.00062255,0.00059784,0.00027023,0.00019175,0.00055814,0.00023081,0.00020619,0.00015791,0.00036752,0.00018937,0.00018549,0.0000714,0.00023342,0.00024648,0.00011584,0.000084,0.00042601,0.74662,-0.2226,-0.28283,-0.0060027,0.19594,-0.018164,-0.071698,0.031902,-0.072392,0.11903,0.12961,-0.056707,0.07023,0.036658,0.1128,-0.0059296,-0.027812,-0.10862,-0.043694,-0.075693,0.74662,-0.2226,-0.28283,-0.0060027,0.19594,-0.018164,-0.071698,0.031902,-0.072392,0.11903,0.12961,-0.056707,0.07023,0.036658,0.1128,-0.0059296,-0.027812,-0.10862,-0.043694,-0.075693,0.15228,0.023116,0.0024626,0.15447,0.0000265,0.022814,0.0000215,0.0014857,0.00000318,3.2959,3.3578,0.12236,0.041551,0.049474,0.01156,0.0013968,0.043135,0.00021406,0.051156,0.00016166,0.012016,0.0000139,0.0012844,0.00000103,Rock
2.4561,232.11,16149,-0.14368,-0.13999,-0.12256,-0.11012,-0.10189,-0.099569,-0.10043,-0.10106,-0.10558,-0.10105,-0.10855,-0.11387,-0.11393,-0.11568,-0.12592,-0.14923,-0.16535,-0.16807,-0.16743,-0.17391,-0.18152,-0.1857,-0.18924,-0.19421,-0.20163,-0.20702,-0.21027,-0.20928,-0.21683,-0.22143,-0.22131,-0.227,-0.26808,-0.2654,-0.16255,0.0013561,0.0016456,0.0017058,0.0016156,0.0015112,0.0010935,0.00066136,0.00033718,0.00025146,0.0001718,0.00013435,0.00036322,0.00014813,0.00016834,0.00039294,0.00021343,0.00017616,0.00028296,0.00026223,0.00027491,0.00024748,0.00031007,0.00031992,0.00025003,0.00019253,0.00015227,0.0002446,0.00020367,0.00018046,0.00016028,0.00016577,0.00015984,0.0004466,0.00044038,0.00047765,-2.5632,0.59325,0.71148,0.055999,0.18388,0.0041158,0.083665,0.10734,0.065501,0.032177,0.032233,0.029992,0.075371,0.060546,0.045216,0.041126,0.09943,0.069984,0.067201,0.053188,0.11796,0.10587,0.083069,0.063611,0.1239,0.10599,0.04958,0.082908,0.074327,0.001018,0.00000386,0.0011018,0.00094519,0.00081452,0.00043556,0.00029364,0.00025741,0.00066049,0.00057568,0.00036579,0.00024355,0.00068223,0.00068813,0.00052353,0.00038171,0.00052994,0.00025707,0.00015945,0.00018919,0.00036407,0.00033579,0.00084229,0.000000013,0.0004862,2.1879,0.84113,0.56341,0.33761,-0.0495,-0.093099,-0.22929,0.067517,0.11333,0.11981,0.027296,0.0013912,0.024034,0.043045,0.020242,0.050431,-0.014964,-0.067245,-0.036081,-0.090754,2.1879,0.84113,0.56341,0.33761,-0.0495,-0.093099,-0.22929,0.067517,0.11333,0.11981,0.027296,0.0013912,0.024034,0.043045,0.020242,0.050431,-0.014964,-0.067245,-0.036081,-0.090754,0.13452,0.034227,0.0034558,0.15965,0.0002382,0.022541,0.0000452,0.0013932,0.00000199,5.0219,5.8734,4.9734,0.012785,0.01059,0.0030839,0.00075283,0.01231,0.000017,0.010705,0.00000726,0.003015,0.00000499,0.00074014,0.00000076,Rock
2.7422,239.44,14109,-0.11918,-0.11218,-0.10281,-0.094184,-0.093625,-0.10222,-0.10937,-0.10465,-0.10996,-0.10622,-0.11423,-0.11413,-0.12742,-0.14193,-0.15212,-0.15763,-0.15471,-0.15413,-0.16115,-0.17331,-0.17853,-0.18548,-0.1887,-0.19371,-0.19742,-0.20496,-0.20914,-0.20198,-0.20559,-0.20967,-0.20839,-0.21565,-0.30155,-0.29856,-0.1619,0.00096002,0.0011321,0.00075382,0.00032805,0.00023185,0.00029164,0.0002282,0.00018797,0.00047726,0.00036851,0.00057018,0.000331,0.00050554,0.00039352,0.00022962,0.00060812,0.00049325,0.00065945,0.00059527,0.00033169,0.00038183,0.00023577,0.0002684,0.00021386,0.00013062,0.00016136,0.00014521,0.00019829,0.00017446,0.00019898,0.0002242,0.0002037,0.00039293,0.00039199,0.00038231,-2.7731,0.36013,1.1138,0.06814,0.15759,0.0047266,0.078836,0.08867,0.063205,0.055054,0.039212,0.026338,0.05584,0.043113,0.03529,0.030704,0.081816,0.070912,0.065101,0.04374,0.10608,0.089676,0.06887,0.05979,0.12323,0.10874,0.013733,0.08259,0.066369,0.0038893,0.00000328,0.001638,0.0016224,0.00066957,0.00050643,0.00026467,0.00019282,0.00092019,0.00069971,0.00039863,0.00026262,0.0010294,0.00047993,0.00033476,0.00022425,0.00047922,0.00046956,0.00022816,0.0000977,0.00017821,0.00010321,0.00011057,0.00000188,0.00061685,1.261,0.53965,0.22504,0.31517,0.20651,0.31072,-0.089164,0.027086,-0.10419,-0.045771,-0.019408,-0.014641,-0.0017534,0.058984,-0.05399,0.15276,-0.13241,-0.0099795,-0.063204,-0.11836,1.261,0.53965,0.22504,0.31517,0.20651,0.31072,-0.089164,0.027086,-0.10419,-0.045771,-0.019408,-0.014641,-0.0017534,0.058984,-0.05399,0.15276,-0.13241,-0.0099795,-0.063204,-0.11836,0.14466,0.02644,0.0035964,0.15732,0.00014172,0.021459,0.00003,0.0016327,0.0000017,4.5388,4.7675,1.1395,0.01863,0.020807,0.005415,0.00095238,0.018335,0.0000468,0.020963,0.000035,0.0056816,0.0000145,0.0010884,0.00000207,Jazz
2.8068,725.16,153780,-0.15823,-0.15959,-0.16423,-0.16468,-0.16855,-0.16383,-0.15262,-0.13474,-0.12876,-0.11789,-0.09551,-0.098661,-0.14129,-0.11998,-0.11154,-0.10309,-0.11826,-0.12596,-0.14245,-0.13942,-0.14681,-0.16762,-0.14862,-0.13577,-0.14853,-0.19231,-0.20157,-0.2076,-0.21943,-0.22265,-0.23647,-0.25816,-0.2767,-0.27364,-0.16309,0.00027913,0.00046424,0.000659,0.00069076,0.00079261,0.00095814,0.00099201,0.00041217,0.00022944,0.00034646,0.00067708,0.00049244,0.00086122,0.00068641,0.00035774,0.00055026,0.00091318,0.00054751,0.00055713,0.00048405,0.00052058,0.00034903,0.00057612,0.00073447,0.00051008,0.00021768,0.00024413,0.0002105,0.00037727,0.00041099,0.00047394,0.00056189,0.00029516,0.00029001,0.00052126,-0.89904,0.17092,0.90315,0.099661,0.12536,0.0040219,0.047833,0.070011,0.030051,0.038398,0.018437,0.016249,0.03621,0.033459,0.026419,0.018706,0.065335,0.034493,0.038242,0.017274,0.076714,0.074285,0.054569,0.051264,0.096683,0.080786,0.066615,0.082709,0.050172,0.0046379,0.00000228,0.0017648,0.0013503,0.00037153,0.00045956,0.00017937,0.00014262,0.00068147,0.00056372,0.00036946,0.00019692,0.00088847,0.0006415,0.00053138,0.00027764,0.00088642,0.00059487,0.00048422,0.0002806,0.0010325,0.0010163,0.0010661,0.000000578,0.00076753,1.8801,-0.3965,0.52324,-1.0144,0.16939,0.064648,-0.4208,0.49778,0.075756,-0.32469,0.029584,-0.029661,0.0032652,-0.1933,0.0046719,0.024126,-0.12432,-0.099937,-0.11252,-0.063255,1.8801,-0.3965,0.52324,-1.0144,0.16939,0.064648,-0.4208,0.49778,0.075756,-0.32469,0.029584,-0.029661,0.0032652,-0.1933,0.0046719,0.024126,-0.12432,-0.099937,-0.11252,-0.063255,0.13626,0.028014,0.0039728,0.15516,0.00019291,0.023205,0.0000138,0.0012517,0.00000227,5.5199,6.6474,5.5638,0.039642,0.041537,0.013029,0.0030476,0.037899,0.0000531,0.042003,0.0004455,0.011679,0.0000994,0.0019374,0.00000337,Classical
2.2218,545.52,118440,-0.15311,-0.14798,-0.12422,-0.10844,-0.10307,-0.10146,-0.099563,-0.10668,-0.10824,-0.12957,-0.11647,-0.11476,-0.12432,-0.12261,-0.10816,-0.12867,-0.13279,-0.13498,-0.11108,-0.16351,-0.13788,-0.16561,-0.15078,-0.16237,-0.17422,-0.19197,-0.20334,-0.22035,-0.24232,-0.25709,-0.26896,-0.27784,-0.2804,-0.27718,-0.16029,0.0001401,0.0002265,0.00061542,0.00098345,0.0011791,0.0011095,0.00046117,0.00032593,0.00032393,0.00033385,0.00022078,0.00038584,0.00027671,0.00035806,0.00023444,0.00031498,0.00019932,0.00075399,0.00051543,0.00017503,0.00039737,0.00020708,0.00078023,0.00054049,0.0003315,0.0003845,0.00036178,0.00037912,0.00021456,0.00021923,0.00023808,0.00025188,0.00025019,0.00024344,0.00040979,-1.7044,1.0237,1.1166,0.10094,0.17926,0.0043986,0.097166,0.088214,0.051482,0.041185,0.033473,0.027695,0.026721,0.017019,0.037578,0.024455,0.043233,0.03426,0.032635,0.024979,0.057357,0.058157,0.05495,0.058113,0.11702,0.1114,0.093677,0.082677,0.058213,0.0025687,0.00000241,0.0010502,0.00080726,0.00053861,0.00051325,0.0002436,0.00013059,0.00045945,0.00029558,0.00043041,0.00024011,0.00089161,0.0005878,0.00044558,0.00025888,0.0013172,0.00082958,0.00075358,0.00033252,0.0009043,0.00053867,0.0002315,0.000000588,0.00059883,1.9731,-0.97253,0.33408,-0.25244,0.3743,0.010677,-0.1362,-0.3052,0.063002,0.2398,0.32801,-0.058603,-0.11292,0.05986,0.18813,-0.0019019,-0.20691,-0.020272,0.064117,-0.16786,1.9731,-0.97253,0.33408,-0.25244,0.3743,0.010677,-0.1362,-0.3052,0.063002,0.2398,0.32801,-0.058603,-0.11292,0.05986,0.18813,-0.0019019,-0.20691,-0.020272,0.064117,-0.16786,0.1388,0.027569,0.0030068,0.15803,0.00027835,0.021137,0.0000948,0.00073469,0.000000739,4.566,5.2816,4.6423,0.031832,0.030658,0.0061678,0.001034,0.030569,0.00024221,0.02954,0.00026681,0.0071293,0.0000367,0.0012408,0.00000176,Classical
2.6174,862.42,134320,-0.14867,-0.14251,-0.13001,-0.12499,-0.1236,-0.12943,-0.13353,-0.13765,-0.15606,-0.17121,-0.16042,-0.15437,-0.15749,-0.15354,-0.14293,-0.1478,-0.1314,-0.14323,-0.13956,-0.13538,-0.12615,-0.15158,-0.14591,-0.15881,-0.16824,-0.18064,-0.18904,-0.19242,-0.1977,-0.19953,-0.20829,-0.21534,-0.29837,-0.29586,-0.16446,0.00079592,0.00095202,0.00067877,0.00056457,0.000505,0.00049898,0.00053778,0.00041341,0.00038098,0.00034827,0.001064,0.0010096,0.00083673,0.00088239,0.0010938,0.00096508,0.0011229,0.001024,0.0013089,0.00097454,0.00085585,0.0007327,0.00079897,0.00065335,0.00055807,0.00038032,0.00028299,0.00027667,0.00021888,0.00021982,0.00036634,0.00044507,0.00038407,0.00039247,0.00066245,-1.0672,1.1718,1.3526,0.21487,0.15573,0.0053355,0.087857,0.091393,0.054426,0.042859,0.024125,0.017005,0.038342,0.036491,0.025653,0.017823,0.054536,0.043116,0.042419,0.038625,0.089426,0.08427,0.067006,0.056169,0.11158,0.097797,0.016618,0.082464,0.057544,0.0048076,0.00000354,0.002215,0.0017754,0.001329,0.00076161,0.00046839,0.00025978,0.00099714,0.00087031,0.00051319,0.00027423,0.001486,0.00094026,0.00063198,0.00048775,0.0013724,0.00075951,0.00046997,0.00024035,0.00050849,0.00051284,0.00039512,0.00000457,0.00092019,0.58303,-1.2004,-0.19172,-0.13822,-0.15271,-0.092737,0.064249,0.23658,0.04656,-0.11467,0.055898,0.1427,-0.0039625,-0.02337,0.058354,-0.015495,-0.11087,0.0087984,-0.049594,-0.062239,0.58303,-1.2004,-0.19172,-0.13822,-0.15271,-0.092737,0.064249,0.23658,0.04656,-0.11467,0.055898,0.1427,-0.0039625,-0.02337,0.058354,-0.015495,-0.11087,0.0087984,-0.049594,-0.062239,0.10548,0.046948,0.020413,0.11428,0.00033858,0.052582,0.00012231,0.02074,0.000042,7.586,8.557,7.9193,0.043619,0.039447,0.015964,0.0078549,0.042732,0.0000491,0.039086,0.0003029,0.015488,0.0000861,0.008566,0.0000509,Jazz
2.5667,683.94,82159,-0.15871,-0.15128,-0.14503,-0.13634,-0.1306,-0.12895,-0.13076,-0.13484,-0.12198,-0.11404,-0.13402,-0.13687,-0.13776,-0.13908,-0.14515,-0.14601,-0.11542,-0.1259,-0.15662,-0.15932,-0.1573,-0.16579,-0.17462,-0.17507,-0.17666,-0.17492,-0.18196,-0.18805,-0.19213,-0.20385,-0.20795,-0.23347,-0.30633,-0.30366,-0.16442,0.00031016,0.00038019,0.00036966,0.00040216,0.00050681,0.00065268,0.00062561,0.00062158,0.00028441,0.00022708,0.00023045,0.00044549,0.00036186,0.00050837,0.00050919,0.00035024,0.00066396,0.00098044,0.00040614,0.00022181,0.00013565,0.0002661,0.00031376,0.0003699,0.00022214,0.00027374,0.0002159,0.00019593,0.00023511,0.00018153,0.00019948,0.00056059,0.00041672,0.00042652,0.00038445,-1.2301,0.558,1.1497,0.10748,0.14359,0.0049057,0.10986,0.10863,0.063199,0.056979,0.033507,0.018265,0.040799,0.046789,0.039589,0.028322,0.060803,0.041714,0.037957,0.043739,0.094844,0.096615,0.07206,0.048804,0.11409,0.081051,0.019717,0.082743,0.062023,0.0031662,0.00000345,0.00085898,0.0012028,0.00096838,0.00055353,0.00045063,0.00021462,0.00078665,0.00044955,0.00026641,0.00019857,0.0011966,0.00084671,0.00067992,0.00030498,0.00085637,0.00026241,0.00026472,0.00028857,0.00046414,0.00064848,0.00048249,0.000000276,0.00064231,0.74272,0.02842,-0.57224,-0.32767,0.066928,0.2054,0.42376,0.16731,-0.082694,-0.18184,0.059148,0.016964,-0.077656,0.058073,0.042837,-0.02983,-0.034036,-0.02256,-0.084363,-0.15044,0.74272,0.02842,-0.57224,-0.32767,0.066928,0.2054,0.42376,0.16731,-0.082694,-0.18184,0.059148,0.016964,-0.077656,0.058073,0.042837,-0.02983,-0.034036,-0.02256,-0.084363,-0.15044,0.11787,0.03049,0.0080272,0.1406,0.00017355,0.028065,0.0000376,0.003581,0.00000471,6.6977,7.4242,5.114,0.04317,0.038467,0.012372,0.0038095,0.045992,0.00020259,0.043336,0.00036953,0.013584,0.00012644,0.0041469,0.0000333,Jazz
2.5021,799.59,121230,-0.12353,-0.11723,-0.12067,-0.11515,-0.11373,-0.11504,-0.12088,-0.12706,-0.13023,-0.13392,-0.13932,-0.14944,-0.15643,-0.16254,-0.18454,-0.1816,-0.18075,-0.1772,-0.17272,-0.16473,-0.16509,-0.16777,-0.16897,-0.16686,-0.17096,-0.17852,-0.19035,-0.18933,-0.18938,-0.2011,-0.21945,-0.23252,-0.25086,-0.2719,-0.16617,0.00042975,0.00069252,0.00066749,0.00053489,0.00054591,0.00052232,0.00043634,0.00034507,0.00053158,0.00047253,0.00033925,0.00032428,0.00062729,0.00055388,0.00027502,0.00027635,0.00029012,0.00024188,0.00017592,0.00022912,0.00017421,0.00012639,0.00012254,0.00022852,0.00018307,0.0000824,0.0000588,0.0000908,0.00010284,0.00011355,0.0000649,0.0000676,0.00010426,0.00027869,0.00030324,-2.1374,0.46446,1.9692,0.10377,0.18841,0.0054696,0.1027,0.10056,0.068262,0.06914,0.05509,0.042779,0.08475,0.073813,0.060069,0.050064,0.1123,0.083029,0.072899,0.06035,0.11743,0.10625,0.084751,0.067287,0.1194,0.10888,0.083203,0.066022,0.082621,0.0021861,0.00000328,0.0012757,0.0013262,0.00079512,0.00041518,0.00023183,0.00015625,0.00035526,0.00037945,0.00020388,0.0000792,0.0002116,0.00014511,0.00017257,0.0000932,0.00024662,0.00012136,0.0000469,0.0000352,0.00018101,0.0000917,0.0000872,0.00010563,0.00037273,-1.0285,0.030364,0.44634,0.28362,0.25997,0.088248,-0.013596,0.074193,-0.015132,0.0062822,-0.037806,0.075879,0.022803,0.061819,0.045879,0.025248,-0.02242,-0.056338,-0.081939,-0.028253,-1.0285,0.030364,0.44634,0.28362,0.25997,0.088248,-0.013596,0.074193,-0.015132,0.0062822,-0.037806,0.075879,0.022803,0.061819,0.045879,0.025248,-0.02242,-0.056338,-0.081939,-0.028253,0.14851,0.02693,0,0.1476,0.00010734,0.026307,0.0000187,0.0022585,0.0000093,2.9544,2.9656,0.025103,0.066943,0.074499,0.017451,0,0.067293,0.0000774,0.075091,0.0000979,0.017731,0.0000222,0,0,Rock
2.4689,226.44,13836,-0.12895,-0.12108,-0.10482,-0.096831,-0.089186,-0.086294,-0.084898,-0.085832,-0.10095,-0.10925,-0.10773,-0.12589,-0.12333,-0.11985,-0.14702,-0.1456,-0.16091,-0.1597,-0.15902,-0.16194,-0.15928,-0.1736,-0.17943,-0.1863,-0.18472,-0.19617,-0.20255,-0.208,-0.23033,-0.23791,-0.24516,-0.26858,-0.28543,-0.28256,-0.16056,0.00052206,0.00064186,0.00052541,0.00043217,0.00030796,0.00033064,0.00036441,0.00019938,0.00034726,0.00026156,0.00027521,0.00020565,0.00032592,0.00041499,0.00018282,0.00025763,0.00023305,0.00020477,0.0002657,0.00026195,0.00030575,0.00020782,0.00021291,0.00015245,0.00021996,0.00022614,0.00022643,0.00023684,0.00027598,0.00042024,0.00061467,0.0004396,0.00046359,0.00045938,0.00032418,-2.6496,0.14076,0.87974,0.068206,0.16961,0.0041447,0.078222,0.080765,0.044482,0.058022,0.040397,0.038011,0.071465,0.061107,0.042514,0.032227,0.093104,0.071233,0.067814,0.053859,0.10394,0.096206,0.060069,0.052314,0.105,0.086852,0.079735,0.082887,0.069749,0.0025524,0.00000364,0.00141,0.0015337,0.00064232,0.00040977,0.00024633,0.00020767,0.00048524,0.00037274,0.00024971,0.00022085,0.00048939,0.00037156,0.0002137,0.0001952,0.00067562,0.00030757,0.00040342,0.00027204,0.0010559,0.0012545,0.00086987,0.0000000106,0.0006018,1.3639,0.25781,0.62432,0.36933,0.23638,-0.12227,0.0036957,0.10453,-0.019529,0.033075,0.046472,0.040679,0.075598,-0.056729,0.142,0.037781,-0.014776,-0.075405,-0.078244,-0.0068011,1.3639,0.25781,0.62432,0.36933,0.23638,-0.12227,0.0036957,0.10453,-0.019529,0.033075,0.046472,0.040679,0.075598,-0.056729,0.142,0.037781,-0.014776,-0.075405,-0.078244,-0.0068011,0.14745,0.026971,0.0024762,0.15154,0.000341,0.026863,0.0000622,0.0021279,0.0000114,4.3912,4.5733,0.71965,0.014839,0.016073,0.0048798,0.00068934,0.014444,0.00000721,0.016256,0.0000123,0.0049197,0.00000996,0.00064218,0.000000436,Jazz
2.4763,327,11459,-0.16623,-0.16748,-0.15495,-0.12515,-0.10604,-0.095549,-0.093418,-0.10116,-0.10368,-0.10209,-0.10729,-0.11144,-0.10546,-0.11158,-0.1443,-0.14714,-0.14428,-0.14494,-0.15758,-0.16359,-0.17295,-0.17004,-0.1761,-0.17767,-0.18031,-0.18649,-0.20163,-0.2086,-0.21035,-0.20838,-0.22886,-0.23751,-0.30318,-0.30026,-0.16223,0.00022109,0.00042127,0.00037307,0.00030483,0.00029313,0.00027689,0.0002663,0.00030376,0.00028513,0.00028905,0.00034058,0.00028887,0.00028818,0.00027403,0.00021382,0.00018747,0.0002028,0.00027325,0.00017791,0.00021264,0.00019533,0.00017167,0.00011951,0.00013719,0.00016302,0.0002328,0.00019156,0.00015859,0.00031814,0.00028639,0.00043875,0.00057235,0.00044278,0.00044719,0.00027557,-2.0799,0.12437,0.90502,0.043505,0.16407,0.0049873,0.090231,0.088349,0.045217,0.051774,0.047223,0.038203,0.069747,0.06577,0.043341,0.039797,0.094872,0.075307,0.068056,0.051754,0.10095,0.086136,0.069798,0.054271,0.10409,0.075762,0.032176,0.08277,0.068527,0.0029343,0.00000322,0.0010443,0.0009325,0.00061208,0.00062566,0.00027066,0.00021589,0.00043124,0.00029864,0.00021632,0.00014452,0.00050436,0.00026499,0.00019607,0.00016984,0.00052118,0.00040527,0.00021488,0.00019466,0.00055895,0.00087008,0.00088973,0.000000292,0.00052165,1.3111,0.354,0.46282,-0.074216,0.30575,0.033791,-0.0159,-0.12505,-0.17432,-0.027219,-0.079626,-0.018146,0.054325,0.14114,0.0091341,-0.0032116,-0.020739,-0.067165,-0.086834,-0.096468,1.3111,0.354,0.46282,-0.074216,0.30575,0.033791,-0.0159,-0.12505,-0.17432,-0.027219,-0.079626,-0.018146,0.054325,0.14114,0.0091341,-0.0032116,-0.020739,-0.067165,-0.086834,-0.096468,0.14479,0.026299,0.0032381,0.15342,0.0000467,0.023516,0.0000112,0.0015891,0.0000032,4.7204,5.0674,1.1334,0.022132,0.024989,0.0070658,0.001288,0.022743,0.0000109,0.025132,0.0000345,0.0069769,0.0000324,0.001502,0.00000736,Jazz
2.9202,726.1,34499,-0.1631,-0.16029,-0.16386,-0.14934,-0.13107,-0.12163,-0.122,-0.13719,-0.15333,-0.13402,-0.13611,-0.12411,-0.11054,-0.086254,-0.12717,-0.13869,-0.11859,-0.13046,-0.10771,-0.1496,-0.13385,-0.14373,-0.14627,-0.16401,-0.1648,-0.18286,-0.19473,-0.20418,-0.2145,-0.22782,-0.23709,-0.2599,-0.29899,-0.29598,-0.16276,0.00035263,0.00047751,0.00069181,0.00039705,0.00023239,0.00019552,0.00018013,0.00015226,0.00051568,0.00042094,0.00066307,0.00023655,0.00022565,0.00043444,0.00033071,0.00031231,0.00058637,0.00028686,0.00037861,0.0002244,0.00022058,0.00028614,0.00023051,0.00029909,0.00031207,0.00021803,0.00029297,0.00025983,0.00025876,0.00021526,0.00038391,0.0005997,0.0003734,0.00037165,0.00034167,-0.82256,0.19053,0.94533,0.06525,0.16683,0.0045679,0.10083,0.068739,0.034953,0.042499,0.03227,0.026809,0.037771,0.028884,0.027019,0.025995,0.056139,0.034997,0.039606,0.032431,0.062153,0.066019,0.050189,0.03727,0.087282,0.070584,0.046964,0.082831,0.052652,0.0024743,0.00000375,0.0013928,0.0012904,0.00062375,0.00038955,0.00035348,0.00025463,0.00052594,0.00047987,0.00036522,0.00020038,0.00086968,0.00054031,0.00055393,0.00035457,0.0012639,0.0013768,0.0006493,0.00035597,0.0010086,0.00085425,0.0011261,0.000000352,0.00072116,1.5035,-0.91382,0.11398,-0.27946,0.035881,-0.13539,-0.3678,-0.36207,-0.24823,-0.012945,-0.12047,-0.16397,-0.03588,0.018699,0.20666,-0.04787,-0.1786,-0.060546,-0.040941,-0.098719,1.5035,-0.91382,0.11398,-0.27946,0.035881,-0.13539,-0.3678,-0.36207,-0.24823,-0.012945,-0.12047,-0.16397,-0.03588,0.018699,0.20666,-0.04787,-0.1786,-0.060546,-0.040941,-0.098719,0.13585,0.0322,0.0035556,0.15438,0.00041241,0.025148,0.000038,0.0023673,0.00000937,4.6041,6.1112,12.956,0.038358,0.040104,0.014748,0.002576,0.038188,0.0000484,0.039935,0.0006462,0.014008,0.00015968,0.0021551,0.00000556,Classical
